id,name,time,utc_offset,group_id,venue_id,status,description
"qgklxhythbrb","Tango Connections - Classes with Lori & Patrick",1431566100000,-21600000,12695062,18231332,"past","<p>Beginning and Intermediate taught by Patrick Marsolek and Lori Mitchell. Every Wednesday.</p> <p>You can learn Argentine Tango, a highly personal and expressive social dance that can be danced to many different styles of music. It all starts with walking! Walk into a playful, fun, exploration of this exciting, improvisational dance.</p> <p>A new six-week class series starts on Wednesday, February 19th.<br/>In the Tango Connection classes you will learn the basics of the embrace, connection, musicality. Our classes build from week to week with an emphasis on good posture, embrace and awareness of your partner, the music, and the other dancers on the floor. We will dance to the full range of tango music from traditional Argentine, to modern tango orchestras, nuevo and fusion music and non-tango and popular music that works for tango.</p> <p>You will gain an understanding of the different forms of tango from traditional to nuevo (with the showy flourishes) and including tango waltz (Vals) and Milonga. Couples or Singles are welcome as are same sex couples or individuals who wish to learn a non-traditional role. Students are encouraged to dance with other members of the class to ensure a fuller understanding of the dance. All ages are welcome, all body types, even those of you who ‘can’t dance’.</p>"
"qnjlxhythbtb","Tango Practica",1431734400000,-21600000,12695062,18231362,"past","<p>• Practicas are a place to dance with other people, dance together with yoru partner, learn tango, get exposed to tango for the first time, or even just unwind after a work day. </p> <p>• People with some tango experience are very friendly and welcoming and will help you get started or refine what you already know.</p> <p>• The time if this practica is always Fridays at 6:00. </p> <p><br/>• We are also looking for a permanent location. This week it's at JulieRae's office. It's also often at the Downtown Dance Collective at 121 W. Main.</p>"
"dvcxblythbzb","UX Mini-Meet (Bozeman)",1432081800000,-21600000,1328524,23512764,"past","<p>A chance for folks involved in user experience, or just interested in the subject to talk shop. Being a mini-meet we'll start out without a set agenda or presentation and see what UX topics people want to learn more about in the coming months.</p>"
"qgklxhythbbc","Tango Connections - Classes with Lori & Patrick",1432170900000,-21600000,12695062,18231332,"past","<p>Beginning and Intermediate taught by Patrick Marsolek and Lori Mitchell. Every Wednesday.</p> <p>You can learn Argentine Tango, a highly personal and expressive social dance that can be danced to many different styles of music. It all starts with walking! Walk into a playful, fun, exploration of this exciting, improvisational dance.</p> <p>A new six-week class series starts on Wednesday, February 19th.<br/>In the Tango Connection classes you will learn the basics of the embrace, connection, musicality. Our classes build from week to week with an emphasis on good posture, embrace and awareness of your partner, the music, and the other dancers on the floor. We will dance to the full range of tango music from traditional Argentine, to modern tango orchestras, nuevo and fusion music and non-tango and popular music that works for tango.</p> <p>You will gain an understanding of the different forms of tango from traditional to nuevo (with the showy flourishes) and including tango waltz (Vals) and Milonga. Couples or Singles are welcome as are same sex couples or individuals who wish to learn a non-traditional role. Students are encouraged to dance with other members of the class to ensure a fuller understanding of the dance. All ages are welcome, all body types, even those of you who ‘can’t dance’.</p>"
"qnjlxhythbdc","Tango Practica",1432339200000,-21600000,12695062,18231362,"past","<p>• Practicas are a place to dance with other people, dance together with yoru partner, learn tango, get exposed to tango for the first time, or even just unwind after a work day. </p> <p>• People with some tango experience are very friendly and welcoming and will help you get started or refine what you already know.</p> <p>• The time if this practica is always Fridays at 6:00. </p> <p><br/>• We are also looking for a permanent location. This week it's at JulieRae's office. It's also often at the Downtown Dance Collective at 121 W. Main.</p>"
"qdklxhythbfc","Dance at the Florence Hotel",1432431000000,-21600000,12695062,18502632,"past","<p>This is a regular dance on the 4th Saturday of the month from 7:30 to 10:00 (or so...)</p> <p>There will be a half-hour introductory class from 7:30 to 8:00 beginning each dance. Bring your friends who want to get a taste of tango!</p> <p>This monthly dance tends to have a little more alternative tango music as part of the playlist, so beginning dancers can more easily fit in and enjoy themselves.</p> <p>No charge for the dancing. Come and share a drink or an appetizer with friends and support the Red Bird. See more at: <a href=""http://www.tangomissoula.com/"" class=""linkified"">http://www.tangomissoula.com/</a></p>"
"222689399","Wordpress (&PHP) backup software (Great Falls)",1432773000000,-21600000,1328524,23849274,"past","<p>We're going to demo &amp; discuss some backup/restore packages for Wordpress - Backup Buddy, Akeeba Backup for Wordpress, and WP DB Migrate Pro. In addition we'll talk about Akeeba Backup Solo, a backup solution for generic PHP/MySQL applications.</p>"
"xzlfdlythbkc","Ruby Mini-Meet (Bozeman)",1432774800000,-21600000,1328524,17038572,"past","<p>Following the example of the Ruby Lunches over in Missoula, we are going to start up a couple Ruby mini-meets here in Bozeman. Hastings seemed to work out decent, so we'll try that location again. No official topic, just talking Ruby.</p>"
"qgklxhythbkc","Tango Connections - Classes with Lori & Patrick",1432775700000,-21600000,12695062,18231332,"past","<p>Beginning and Intermediate taught by Patrick Marsolek and Lori Mitchell. Every Wednesday.</p> <p>You can learn Argentine Tango, a highly personal and expressive social dance that can be danced to many different styles of music. It all starts with walking! Walk into a playful, fun, exploration of this exciting, improvisational dance.</p> <p>A new six-week class series starts on Wednesday, February 19th.<br/>In the Tango Connection classes you will learn the basics of the embrace, connection, musicality. Our classes build from week to week with an emphasis on good posture, embrace and awareness of your partner, the music, and the other dancers on the floor. We will dance to the full range of tango music from traditional Argentine, to modern tango orchestras, nuevo and fusion music and non-tango and popular music that works for tango.</p> <p>You will gain an understanding of the different forms of tango from traditional to nuevo (with the showy flourishes) and including tango waltz (Vals) and Milonga. Couples or Singles are welcome as are same sex couples or individuals who wish to learn a non-traditional role. Students are encouraged to dance with other members of the class to ensure a fuller understanding of the dance. All ages are welcome, all body types, even those of you who ‘can’t dance’.</p>"
"qgnlwhythbmc","Flathead Drink-Up",1432944000000,-21600000,1328524,20546382,"past","<p>The first part of the meeting will be a general discussion Web and Mobile Analytics.  The rest of the meeting will be free discussion. </p> <p><br/>Please join us at the Kalispell Brewery. </p>"
"qnjlxhythbmc","Tango Practica",1432944000000,-21600000,12695062,18231362,"past","<p>• Practicas are a place to dance with other people, dance together with yoru partner, learn tango, get exposed to tango for the first time, or even just unwind after a work day. </p> <p>• People with some tango experience are very friendly and welcoming and will help you get started or refine what you already know.</p> <p>• The time if this practica is always Fridays at 6:00. </p> <p><br/>• We are also looking for a permanent location. This week it's at JulieRae's office. It's also often at the Downtown Dance Collective at 121 W. Main.</p>"
"222676269","David Rose: The Internet Of Things (Bozeman)",1433376000000,-21600000,1328524,23848053,"past","<p><img src=""http://photos3.meetupstatic.com/photos/event/d/7/c/2/600_438175234.jpeg"" /></p> <p>


• David will speak about the Internet of Things at the Emerson Ballroom in Bozeman on June 3 from 6pm - 8pm.</p> <p>• FREE Event, but seating is limited</p> <p>• First 50 guests will receive a free copy of David's book, Enchanted Objects</p> <p>• Free Wine &amp; Beer</p> <p><a href=""https://ticketriver.com/event/15735""><a href=""https://ticketriver.com/event/15735"" class=""linkified"">https://ticketriver.com/event/15735</a></a></p> <p><br/><b>About: </b>David Rose is an award-winning entrepreneur, author, and instructor at the <a href=""http://media.mit.edu/"">MIT Media Lab</a>. His research focuses on making the physical environment an interface to digital information.  David is the CEO at <a href=""http://ditto.us.com/"">Ditto Labs</a> an image-recognition software platform which scours social media photos to find brands and products. His new book, <a href=""http://amzn.to/1fsL1Hp"">Enchanted Objects</a>, focuses on the future of the internet of things, and how these technologies will impact the ways we live and work. Prior to Ditto, David founded and was CEO at <a href=""http://www.vitality.net/"">Vitality</a>, a company that reinvented medication packaging now distributed by CVS, Walgreens, and Express Scripts. He founded <a href=""http://www.ambientdevices.com/"">Ambient Devices</a>, which pioneered glanceable technology: embedding internet information in everyday objects like lamps, mirrors, and umbrellas. David holds patents for photo sharing, interactive TV, ambient information displays, and medical devices. His work has been <a href=""http://www.moma.org/interactives/exhibitions/2011/talktome/objects/145516/"">featured at the MoMA</a>, <a href=""http://www.nytimes.com/2003/06/10/technology/10AMBI.html"">covered in The New York Times</a>, WIRED, The Economist, and <a href=""http://vimeo.com/10351159"">parodied on the Colbert Report</a>.</p>"
"qgklxhytjbfb","Tango Connections - Classes with Lori & Patrick",1433380500000,-21600000,12695062,18231332,"past","<p>Beginning and Intermediate taught by Patrick Marsolek and Lori Mitchell. Every Wednesday.</p> <p>You can learn Argentine Tango, a highly personal and expressive social dance that can be danced to many different styles of music. It all starts with walking! Walk into a playful, fun, exploration of this exciting, improvisational dance.</p> <p>A new six-week class series starts on Wednesday, February 19th.<br/>In the Tango Connection classes you will learn the basics of the embrace, connection, musicality. Our classes build from week to week with an emphasis on good posture, embrace and awareness of your partner, the music, and the other dancers on the floor. We will dance to the full range of tango music from traditional Argentine, to modern tango orchestras, nuevo and fusion music and non-tango and popular music that works for tango.</p> <p>You will gain an understanding of the different forms of tango from traditional to nuevo (with the showy flourishes) and including tango waltz (Vals) and Milonga. Couples or Singles are welcome as are same sex couples or individuals who wish to learn a non-traditional role. Students are encouraged to dance with other members of the class to ensure a fuller understanding of the dance. All ages are welcome, all body types, even those of you who ‘can’t dance’.</p>"
"222933004","GDG June Meetup - Polymer 1.0 (Missoula)",1433462400000,-21600000,1328524,21753582,"past","<p><img src=""http://photos2.meetupstatic.com/photos/event/b/1/8/9/600_438165449.jpeg"" /></p> <p>


Google I/O 2015 just ended. The conference had exciting news: Polymer 1.0 is out, and is production ready! The release comes with whole slew of elements that will allow you to quickly add framework-agnostic functionality to your websites. Yes, there is an element for that.</p> <p>This meetup will be an introduction to Polymer and Web Components. Then, anyone who is interested is invited to play around with Polymer elements, or maybe even make their own.</p> <p>The talk assumes you know a little about javascript and web programming in general. Agenda:</p> <p>6 - ~6:30 Arrival, Mingling, Pizza, Beer, Google I/O chat</p> <p>6:30 - ~7:15 Intro to Polymer (speaking: Tom Connell)</p> <p>~7:15 - ... stick around to chat more Polymer, ask burning questions, or just finish the beer. You can, of course, leave whenever you like.</p>"
"qmtzmfytjbhb","First Friday Gallery Crawl",1433547000000,-21600000,1503044,3667892,"past","<p>If you're not familiar with the event, it's an eclectic collection of art and craft displays at various galleries, shops, bars and so on. There's always something going on, so give it a try if you haven't (or haven't for a while). We'll co-meet with the New Friends Meetup group at Liquid Planet at 5:30 and possibly stay out after the galleries close.</p> <p>NOTE: If you are going to be a bit late, we'll linger at The Loft (119 W. Main St.) until a little after 6:00, so wander over there if you miss us at Liquid Planet.</p> <p>The official First Friday website is <a href=""http://www.missoulacultural.org/first-friday-missoula/"">here</a>.</p>"
"xzlfdlytjbnb","Ruby Mini-Meet (Bozeman)",1433984400000,-21600000,1328524,17038572,"past","<p>Following the example of the Ruby Lunches over in Missoula, we are going to start up a couple Ruby mini-meets here in Bozeman. Hastings seemed to work out decent, so we'll try that location again. No official topic, just talking Ruby.</p>"
"qgklxhytjbnb","Tango Connections - Classes with Lori & Patrick",1433985300000,-21600000,12695062,18231332,"past","<p>Beginning and Intermediate taught by Patrick Marsolek and Lori Mitchell. Every Wednesday.</p> <p>You can learn Argentine Tango, a highly personal and expressive social dance that can be danced to many different styles of music. It all starts with walking! Walk into a playful, fun, exploration of this exciting, improvisational dance.</p> <p>A new six-week class series starts on Wednesday, February 19th.<br/>In the Tango Connection classes you will learn the basics of the embrace, connection, musicality. Our classes build from week to week with an emphasis on good posture, embrace and awareness of your partner, the music, and the other dancers on the floor. We will dance to the full range of tango music from traditional Argentine, to modern tango orchestras, nuevo and fusion music and non-tango and popular music that works for tango.</p> <p>You will gain an understanding of the different forms of tango from traditional to nuevo (with the showy flourishes) and including tango waltz (Vals) and Milonga. Couples or Singles are welcome as are same sex couples or individuals who wish to learn a non-traditional role. Students are encouraged to dance with other members of the class to ensure a fuller understanding of the dance. All ages are welcome, all body types, even those of you who ‘can’t dance’.</p>"
"221691720","BSDC BBQ",1434151800000,-21600000,1328524,13199272,"past","<p>Time to get together and enjoy another MTP BBQ! Bring the family, we'll be at the Lindley Park Pavilion again this year.  Food and beverages will be provided. Please be sure to RSVP if you plan to come.</p> <p><a href=""https://www.workiva.com/"">Workiva</a> is sponsoring this year's BBQ! </p>"
"qnjlxhytjbqb","Tango Practica",1434153600000,-21600000,12695062,18231362,"past","<p>• Practicas are a place to dance with other people, dance together with yoru partner, learn tango, get exposed to tango for the first time, or even just unwind after a work day. </p> <p>• People with some tango experience are very friendly and welcoming and will help you get started or refine what you already know.</p> <p>• The time if this practica is always Fridays at 6:00. </p> <p><br/>• We are also looking for a permanent location. This week it's at JulieRae's office. It's also often at the Downtown Dance Collective at 121 W. Main.</p>"
"223130739","Public Night at Blue Mtn Observatory",1434168000000,-21600000,1503044,23890365,"past","<p>The U of M Department of Physics and Astronomy are starting their 2015 summer star party series at Blue Mountain Observatory on Friday, June 12 this year. If you haven't been, it's a pretty laid-back but busy little event nearly every night it's held. The observatory's 16-inch scope is open for public viewing, but there is always a long line. The thing to do is take turns having somebody hold your spot in line while you take in the views through the other scopes hauled up there for the evening. That way you can catch a dozen or more views of different targets, instead of just one. There are a limited number of spots available, so to reserve your free tickets, check out the university's informational pages here:</p> <p>How to get tickets (free!): <a href=""http://cas.umt.edu/physics/Blue_Mountain_Observatory/summer-observation.php"" class=""linkified"">http://cas.umt.edu/physics/Blue_Mountain_Observatory/summer-observation.php</a></p> <p>The observatory: <a href=""http://cas.umt.edu/physics/Blue_Mountain_Observatory/default.php"" class=""linkified"">http://cas.umt.edu/physics/Blue_Mountain_Observatory/default.php</a></p> <p>Keep in mind it's about a 45-minute drive up the mountain, and there is not much space for parking, so it's best to carpool. You can consolidate rides at either of the Blue Mountain trailheads.</p>"
"221484847","Big Sky Dev Con 2015",1434204000000,-21600000,1328524,23730940,"past","<p>It's time for Big Sky Dev Con 2015! This year's conference will be located at The Commons in Bozeman.</p> <p><br/>The conference is going to cover a large breadth of topics this year. From technical talks to presentations on running your tech business.</p> <p>For official speaker list and topics check out <a href=""http://bigskydevcon.org/""><a href=""http://bigskydevcon.org"" class=""linkified"">http://bigskydevcon.org</a></a></p> <p>Registration includes a catered lunch, and a high quality T-shirt.</p> <p><b>Tickets are limited so get your's today!</b></p> <p>Registration:</p> <p>• Now - June 13th: $50</p> <p><br/>We have a great conference lined up for you this year, and we can't wait to see everybody this summer.</p> <p><a href=""http://www.meetup.com/Montana-Programmers/photos/22533022/"">Photos</a> and <a href=""https://vimeo.com/groups/bigskydevcon"">Videos</a> from Last Year</p> <p><b>Schedule </b>- <a href=""http://bigskydevcon.org/2015-schedule/""><a href=""http://bigskydevcon.org/2015-schedule/"" class=""linkified"">http://bigskydevcon.org/2015-schedule/</a></a></p> <p><b>Friday BBQ Event</b> - <a href=""http://www.meetup.com/Montana-Programmers/events/221691720/""><a href=""http://www.meetup.com/Montana-Programmers/events/221691720/"" class=""linkified"">http://www.meetup.com/Montana-Programmers/events/221691720/</a></a></p> <p><b>After Party Event </b>- <a href=""http://www.meetup.com/Montana-Programmers/events/222678856/""><a href=""http://www.meetup.com/Montana-Programmers/events/222678856/"" class=""linkified"">http://www.meetup.com/Montana-Programmers/events/222678856/</a></a></p>"
"222678856","BSDC 2015 - After Party",1434241800000,-21600000,1328524,23848227,"past","<p>Join us for the Big Sky Dev Con - After Party at the new STEAMlab (ground floor of the Children's Museum of Bozeman). Food and drinks will be provided. Come continue the conversation with attendees and speakers from the conference. Please be sure to RSVP if you plan to make it.</p> <p>Thank you to <a href=""http://oracle.com"">Oracle</a> for sponsoring this year's After Party.</p>"
"qtjlxhytjbrb","Tango Night at the Brick Room",1434247200000,-21600000,12695062,18231332,"past","<p>8:00 PM - All levels dance lesson.<br/>Bring a friend or come by yourself.<br/>No experience necessary!</p> <p>• 9:00 PM to Midnight - Milonga</p> <p>The whole evening makes a great date night!</p> <p>Saturday, February 8th<br/>121W. Main • Missoula</p> <p>$10/person • $16/couple</p> <p>[masked] • www.ddcmontana.com</p> <p>Keep up to date on Missoula tango events at</p> <p><a href=""http://www.tangomissoula.com/"" class=""linkified"">http://www.tangomissoula.com/</a></p> <p>Or the Missoula Facebook Page: <a href=""https://www.facebook.com/groups/317032738368807/?ref=br_tf"" class=""linkified"">https://www.facebook.com/groups/317032738368807/?ref=br_tf</a></p>"
"qgklxhytjbwb","Tango Connections - Classes with Lori & Patrick",1434590100000,-21600000,12695062,18231332,"past","<p>Beginning and Intermediate taught by Patrick Marsolek and Lori Mitchell. Every Wednesday.</p> <p>You can learn Argentine Tango, a highly personal and expressive social dance that can be danced to many different styles of music. It all starts with walking! Walk into a playful, fun, exploration of this exciting, improvisational dance.</p> <p>A new six-week class series starts on Wednesday, February 19th.<br/>In the Tango Connection classes you will learn the basics of the embrace, connection, musicality. Our classes build from week to week with an emphasis on good posture, embrace and awareness of your partner, the music, and the other dancers on the floor. We will dance to the full range of tango music from traditional Argentine, to modern tango orchestras, nuevo and fusion music and non-tango and popular music that works for tango.</p> <p>You will gain an understanding of the different forms of tango from traditional to nuevo (with the showy flourishes) and including tango waltz (Vals) and Milonga. Couples or Singles are welcome as are same sex couples or individuals who wish to learn a non-traditional role. Students are encouraged to dance with other members of the class to ensure a fuller understanding of the dance. All ages are welcome, all body types, even those of you who ‘can’t dance’.</p>"
"qnjlxhytjbzb","Tango Practica",1434758400000,-21600000,12695062,18231362,"past","<p>• Practicas are a place to dance with other people, dance together with yoru partner, learn tango, get exposed to tango for the first time, or even just unwind after a work day. </p> <p>• People with some tango experience are very friendly and welcoming and will help you get started or refine what you already know.</p> <p>• The time if this practica is always Fridays at 6:00. </p> <p><br/>• We are also looking for a permanent location. This week it's at JulieRae's office. It's also often at the Downtown Dance Collective at 121 W. Main.</p>"
"qdklxhytjbkc","Dance at the Florence Hotel",1434850200000,-21600000,12695062,18502632,"past","<p>This is a regular dance usually on the 4th Saturday of the month, this month it will be on the 3rd Saturday from 7:30 to 10:00 (or so...)</p> <p>There will be a half-hour introductory class from 7:30 to 8:00 beginning each dance. Bring your friends who want to get a taste of tango!</p> <p>This monthly dance tends to have a little more alternative tango music as part of the playlist, so beginning dancers can more easily fit in and enjoy themselves.</p> <p>No charge for the dancing. Come and share a drink or an appetizer with friends and support the Red Bird. See more at: <a href=""http://www.tangomissoula.com/"" class=""linkified"">http://www.tangomissoula.com/</a></p>"
"xzlfdlytjbgc","Ruby Mini-Meet (Bozeman)",1435194000000,-21600000,1328524,17038572,"past","<p>Following the example of the Ruby Lunches over in Missoula, we are going to start up a couple Ruby mini-meets here in Bozeman. Hastings seemed to work out decent, so we'll try that location again. No official topic, just talking Ruby.</p>"
"223113721","Explorers of Light Presentation at the U: Peter Read Miller",1435194000000,-21600000,1503044,23888420,"past","<p>The Rocky Mountain School of Photography is bringing acclaimed sports photographer Peter Read Miller to the U of M Music Recital Hall, where Miller will show and tell of his three decades of work in the sports photography world: NFL, Olympics, major publications, and more.</p> <p>More details: <a href=""https://www.rmsp.com/blog/2015/06/03/peter-read-miller-returning-to-rmsp/"" class=""linkified"">https://www.rmsp.com/blog/2015/06/03/peter-read-miller-returning-to-rmsp/</a></p>"
"qgklxhytjbgc","Tango Connections - Classes with Lori & Patrick",1435194900000,-21600000,12695062,18231332,"past","<p>Beginning and Intermediate taught by Patrick Marsolek and Lori Mitchell. Every Wednesday.</p> <p>You can learn Argentine Tango, a highly personal and expressive social dance that can be danced to many different styles of music. It all starts with walking! Walk into a playful, fun, exploration of this exciting, improvisational dance.</p> <p>A new six-week class series starts on Wednesday, February 19th.<br/>In the Tango Connection classes you will learn the basics of the embrace, connection, musicality. Our classes build from week to week with an emphasis on good posture, embrace and awareness of your partner, the music, and the other dancers on the floor. We will dance to the full range of tango music from traditional Argentine, to modern tango orchestras, nuevo and fusion music and non-tango and popular music that works for tango.</p> <p>You will gain an understanding of the different forms of tango from traditional to nuevo (with the showy flourishes) and including tango waltz (Vals) and Milonga. Couples or Singles are welcome as are same sex couples or individuals who wish to learn a non-traditional role. Students are encouraged to dance with other members of the class to ensure a fuller understanding of the dance. All ages are welcome, all body types, even those of you who ‘can’t dance’.</p>"
"223367934","Billings: 3D Printer Show-and-Tell",1435276800000,-21600000,1328524,23913393,"past","<p>Drake Smith will demonstrate his Mini Kossel Delta 3D printer assembled from multiple kits.</p> <p>This video gives you an idea of the printer we'll be looking at: <a href=""https://www.youtube.com/watch?v=PPyet-kDWMQ"" class=""embedded"">https://www.youtube.com/watch?v=PPyet-kDWMQ</a></p>"
"qgnlwhytjbjc","Flathead Drink-Up",1435363200000,-21600000,1328524,23762852,"past","<p>Topic Windows 10 Update.   Mainly the meeting consist of drinks and socializing. </p>"
"qnjlxhytjbjc","Tango Practica",1435363200000,-21600000,12695062,18231362,"past","<p>• Practicas are a place to dance with other people, dance together with yoru partner, learn tango, get exposed to tango for the first time, or even just unwind after a work day. </p> <p>• People with some tango experience are very friendly and welcoming and will help you get started or refine what you already know.</p> <p>• The time if this practica is always Fridays at 6:00. </p> <p><br/>• We are also looking for a permanent location. This week it's at JulieRae's office. It's also often at the Downtown Dance Collective at 121 W. Main.</p>"
"223055932","Team Kaizen Game Development Update (Great Falls)",1435712400000,-21600000,1328524,8890872,"past","<p>Josh and Trevor from Team Kaizen will present their annual update on the progress of their games in development, Burst and Shattered Soul, as well as show off some interactive experiences they've developed inside LittleBigPlanet. If it's like previous years attendees will get a chance to play the games.</p>"
"qgklxhytkbcb","Special musicality class with members of QTango!",1435798800000,-21600000,12695062,18231332,"past","<p>Hey folks.</p> <p>Come to this class on Wednesday at 7:00. </p> <p>We have special out of town guests from the Tango Quartet, QTango. They will be teaching a class for dancers on the structure of the music. </p> <p>It'll cost $15.</p> <p>


Should be great fun!</p> <p>


See you there!</p> <p>


Patrick</p>"
"qmtzmfytkbfb","First Friday Gallery Crawl",1435966200000,-21600000,1503044,3667892,"past","<p>If you're not familiar with the event, it's an eclectic collection of art and craft displays at various galleries, shops, bars and so on. There's always something going on, so give it a try if you haven't (or haven't for a while). We'll co-meet with the New Friends Meetup group at Liquid Planet at 5:30 and possibly stay out after the galleries close.</p> <p>NOTE: If you are going to be a bit late, we'll linger at The Loft (119 W. Main St.) until a little after 6:00, so wander over there if you miss us at Liquid Planet.</p> <p>The official First Friday website is <a href=""http://www.missoulacultural.org/first-friday-missoula/"">here</a>.</p>"
"qnjlxhytkbfb","Tango Practica",1435968000000,-21600000,12695062,18231362,"past","<p>• Practicas are a place to dance with other people, dance together with yoru partner, learn tango, get exposed to tango for the first time, or even just unwind after a work day. </p> <p>• People with some tango experience are very friendly and welcoming and will help you get started or refine what you already know.</p> <p>• The time if this practica is always Fridays at 6:00. </p> <p><br/>• We are also looking for a permanent location. This week it's at JulieRae's office. It's also often at the Downtown Dance Collective at 121 W. Main.</p>"
"223056101","""Virtualization for Developers"" (Great Falls)",1436315400000,-21600000,1328524,8890872,"past","<p><b>NOTE VENUE CHANGE to O'Haire Motor Inn</b></p> <p>At July's Great Falls meetup we're going to show the video of a recent NomadPHP presentation by author and PHP contributor John Coggeshall, ""Virtualization for Developers"". It's an hour-long introduction to virtualization with Virtualbox, Vagrant, and Puppet. Thanks much to Cal Evans and the folks at NomadPHP for allowing us to show this video.</p> <p>We'll also do some PHP Q&amp;A afterwards, and pizza and soft drinks will make an appearance.</p>"
"223645662","Docker Workshop (Bozeman)",1436403600000,-21600000,1328524,12294242,"past","<p>Bring your computer! We are going to work together on setting up your own Docker instances for developing, testing, and deploying. If you haven't checked out <a href=""https://www.docker.com/"">Docker</a>, it is a fairly interesting way to package up your app into containers. Even if you Docker isn't something you plan on using in production, this will be a fun evening to try it out and learn something new. There will be people with varying levels of Docker know-how in attendance to help.</p> <p>Frosty beverages will be provided.</p>"
"qgklxhytkblb","Tango Connections - Classes with Lori & Patrick",1436404500000,-21600000,12695062,18231332,"past","<p>Beginning and Intermediate taught by Patrick Marsolek and Lori Mitchell. Every Wednesday.</p> <p>You can learn Argentine Tango, a highly personal and expressive social dance that can be danced to many different styles of music. It all starts with walking! Walk into a playful, fun, exploration of this exciting, improvisational dance.</p> <p>A new six-week class series starts on Wednesday, February 19th.<br/>In the Tango Connection classes you will learn the basics of the embrace, connection, musicality. Our classes build from week to week with an emphasis on good posture, embrace and awareness of your partner, the music, and the other dancers on the floor. We will dance to the full range of tango music from traditional Argentine, to modern tango orchestras, nuevo and fusion music and non-tango and popular music that works for tango.</p> <p>You will gain an understanding of the different forms of tango from traditional to nuevo (with the showy flourishes) and including tango waltz (Vals) and Milonga. Couples or Singles are welcome as are same sex couples or individuals who wish to learn a non-traditional role. Students are encouraged to dance with other members of the class to ensure a fuller understanding of the dance. All ages are welcome, all body types, even those of you who ‘can’t dance’.</p>"
"qnjlxhytkbnb","Tango Practica",1436572800000,-21600000,12695062,18231362,"past","<p>• Practicas are a place to dance with other people, dance together with yoru partner, learn tango, get exposed to tango for the first time, or even just unwind after a work day. </p> <p>• People with some tango experience are very friendly and welcoming and will help you get started or refine what you already know.</p> <p>• The time if this practica is always Fridays at 6:00. </p> <p><br/>• We are also looking for a permanent location. This week it's at JulieRae's office. It's also often at the Downtown Dance Collective at 121 W. Main.</p>"
"qtjlxhytkbpb","Tango Night at the Brick Room",1436666400000,-21600000,12695062,18231332,"past","<p>8:00 PM - All levels dance lesson.<br/>Bring a friend or come by yourself.<br/>No experience necessary!</p> <p>• 9:00 PM to Midnight - Milonga</p> <p>The whole evening makes a great date night!</p> <p>Saturday, February 8th<br/>121W. Main • Missoula</p> <p>$10/person • $16/couple</p> <p>[masked] • www.ddcmontana.com</p> <p>Keep up to date on Missoula tango events at</p> <p><a href=""http://www.tangomissoula.com/"" class=""linkified"">http://www.tangomissoula.com/</a></p> <p>Or the Missoula Facebook Page: <a href=""https://www.facebook.com/groups/317032738368807/?ref=br_tf"" class=""linkified"">https://www.facebook.com/groups/317032738368807/?ref=br_tf</a></p>"
"xzlfdlytkblb","Ruby Mini-Meet (Bozeman)",1437008400000,-21600000,1328524,17038572,"past","<p>Following the example of the Ruby Lunches over in Missoula, we are going to start up a couple Ruby mini-meets here in Bozeman. Hastings seemed to work out decent, so we'll try that location again. No official topic, just talking Ruby.</p>"
"qgklxhytkbtb","Tango Connections - Classes with Lori & Patrick",1437009300000,-21600000,12695062,18231332,"past","<p>Beginning and Intermediate taught by Patrick Marsolek and Lori Mitchell. Every Wednesday.</p> <p>You can learn Argentine Tango, a highly personal and expressive social dance that can be danced to many different styles of music. It all starts with walking! Walk into a playful, fun, exploration of this exciting, improvisational dance.</p> <p>A new six-week class series starts on Wednesday, February 19th.<br/>In the Tango Connection classes you will learn the basics of the embrace, connection, musicality. Our classes build from week to week with an emphasis on good posture, embrace and awareness of your partner, the music, and the other dancers on the floor. We will dance to the full range of tango music from traditional Argentine, to modern tango orchestras, nuevo and fusion music and non-tango and popular music that works for tango.</p> <p>You will gain an understanding of the different forms of tango from traditional to nuevo (with the showy flourishes) and including tango waltz (Vals) and Milonga. Couples or Singles are welcome as are same sex couples or individuals who wish to learn a non-traditional role. Students are encouraged to dance with other members of the class to ensure a fuller understanding of the dance. All ages are welcome, all body types, even those of you who ‘can’t dance’.</p>"
"qnjlxhytkbwb","Tango Practica",1437177600000,-21600000,12695062,18231362,"past","<p>• Practicas are a place to dance with other people, dance together with yoru partner, learn tango, get exposed to tango for the first time, or even just unwind after a work day. </p> <p>• People with some tango experience are very friendly and welcoming and will help you get started or refine what you already know.</p> <p>• The time if this practica is always Fridays at 6:00. </p> <p><br/>• We are also looking for a permanent location. This week it's at JulieRae's office. It's also often at the Downtown Dance Collective at 121 W. Main.</p>"
"dvcxblytkbcc","UX Coffee (Bozeman)",1437525000000,-21600000,1328524,23412652,"past","<p>A chance for folks involved in user experience, or just interested in the subject to talk shop.</p> <p>For the summer we're going to take a ""break"" and do a true mini-meet.  I'll set a time at a coffee shop for folks who want to talk shop, but there won't be a set topic.  Expect to break into small groups if too many show up :).  September we'll resume with our regular program...</p>"
